block,experiment,label_fraction,seed,n_labeled,linear_accuracy,linear_f1_macro,linear_auroc,linear_auprc,linear_sensitivity,linear_specificity,linear_ece,linear_brier_score,mahal_accuracy,mahal_f1_macro,mahal_auroc,mahal_auprc,mahal_sensitivity,mahal_specificity,mahal_ece,mahal_brier_score
ablation,wavkan_hybrid_s42,0.25,2,33225,0.7721032012141319,0.7666892734750367,0.8428069083021927,0.885476764537554,0.7304459849089013,0.8259640957446809,0.0979943478645441,0.3393695702360931,0.7965270179649172,0.7950217283393526,0.8709504650380411,0.9070168609341488,0.7668241212195571,0.8369348404255319,0.2657961057161728,0.4578292889254659
ablation,wavkan_hybrid_s42,0.5,0,66450,0.7795856421840257,0.7753020141864715,0.8503295345083907,0.891603463940422,0.7271946506349304,0.8397606382978723,0.0763904450448569,0.322343991467076,0.7971270250238238,0.7957084337337549,0.8723603609196408,0.90775404958937,0.7590331881479664,0.8486535904255319,0.2668433751707458,0.4582890353404535
ablation,wavkan_hybrid_s42,0.5,1,66450,0.7810680125648537,0.7765059434262959,0.8522897184711289,0.8938553294763802,0.7415495981841604,0.8292054521276596,0.077745521947475,0.3208560049049411,0.7971623195567007,0.795742764921509,0.8724879066125691,0.9080826457495186,0.7532053248266978,0.8534740691489362,0.2673403588914428,0.4588721715471621
ablation,wavkan_hybrid_s42,0.5,2,66450,0.7808915399004694,0.7765417845438713,0.8521855496970554,0.8934353867315163,0.7260290779706766,0.8445811170212766,0.0775607803921751,0.3208720485758263,0.7968799632936858,0.7953822683151777,0.872014912771309,0.9079285509022652,0.7578676154837126,0.848404255319149,0.2664924480231065,0.4581524506497158
ablation,wavkan_hybrid_s42,1.0,0,132900,0.785444534641584,0.7814848759279627,0.8584926016156168,0.8991042891987211,0.7411201766762775,0.8413397606382979,0.0566960896945206,0.3079470096137755,0.7981505664772527,0.7966917780734823,0.8726113709045065,0.9082436132279492,0.7638795165940739,0.8441655585106383,0.2678890208523918,0.4582934729046287
ablation,wavkan_hybrid_s42,1.0,1,132900,0.785444534641584,0.7814848759279627,0.8584926016156168,0.8991042891987211,0.7411201766762775,0.8413397606382979,0.0566960896945206,0.3079470096137755,0.7981505664772527,0.7966917780734823,0.8726113709045065,0.9082436132279492,0.7638795165940739,0.8441655585106383,0.2678890208523918,0.4582934729046287
ablation,wavkan_hybrid_s42,1.0,2,132900,0.785444534641584,0.7814848759279627,0.8584926016156168,0.8991042891987211,0.7411201766762775,0.8413397606382979,0.0566960896945206,0.3079470096137755,0.7981505664772527,0.7966917780734823,0.8726113709045065,0.9082436132279492,0.7638795165940739,0.8441655585106383,0.2678890208523918,0.4582934729046287
ablation,wavkan_contrastive_s42,0.01,0,1329,0.6020188472805562,0.4670815812807287,0.7387370310870498,0.8028595186344503,0.6499601251456966,0.7216589095744681,0.0989625552593139,0.4530072338251648,0.7626089718702573,0.7604803238825754,0.8351352561502556,0.8707524488885394,0.7523464818109319,0.7800033244680851,0.2264430765622079,0.4550584546342804
ablation,wavkan_contrastive_s42,0.01,1,1329,0.6037129848586454,0.5037368775084363,0.7275710317749073,0.8054595838123141,0.562419483467272,0.8101728723404256,0.0821735290257868,0.4534326984799228,0.7583383333921575,0.7566297198347227,0.8373163736650734,0.8789681938848394,0.7221029384700325,0.8053523936170213,0.2228857061446274,0.4558346227430976
ablation,wavkan_contrastive_s42,0.01,2,1329,0.6193484629230932,0.569045048257079,0.7118100122675544,0.7957018789653624,0.4897245567756579,0.8597905585106383,0.0651314449071295,0.4541498970286806,0.7640913422510853,0.7630132390486175,0.8394370578932633,0.8799056795233535,0.7182994908287835,0.8257147606382979,0.2276229977979416,0.4549742761076594
ablation,wavkan_contrastive_s42,0.05,0,6645,0.7262556030070942,0.7050501629110788,0.81357190693333,0.860769180725858,0.69596957241887,0.7919714095744681,0.128272393926213,0.4004712422705017,0.7863974870292592,0.7849793168418346,0.8642672869077345,0.9022664869213308,0.7507514876387952,0.8344414893617021,0.2564586979007193,0.4595496553078439
ablation,wavkan_contrastive_s42,0.05,1,6645,0.7232202731796845,0.702774908124943,0.8101180423763326,0.8588289322584262,0.6824121219557082,0.8020279255319149,0.1256253495700432,0.4013794392534043,0.78593865810186,0.7847988366840271,0.8650435816127648,0.9018585868156128,0.7362125023004724,0.8504820478723404,0.2558017477715828,0.4594935186978416
ablation,wavkan_contrastive_s42,0.05,2,6645,0.7225143825221473,0.7011651623641135,0.8156252671647869,0.8633665885942039,0.6892828660818354,0.8077626329787234,0.1250970228613368,0.4001126045973634,0.7900328239155755,0.788580861546982,0.8638291748964297,0.9006213303162569,0.7603214526716152,0.831532579787234,0.2583513832927801,0.4576575957422523
ablation,wavkan_contrastive_s42,0.1,0,13290,0.7523029682702149,0.7419883286920012,0.8304576799964628,0.8730711965174915,0.7098337525305196,0.8149933510638298,0.125286785159954,0.3721451722844566,0.7914446052306497,0.7900948512331551,0.8691581819073233,0.9060965570837858,0.775719281025704,0.8223902925531915,0.2610899806917566,0.4586960145937731
ablation,wavkan_contrastive_s42,0.1,1,13290,0.7524794409345992,0.7418548462307468,0.8321681566575996,0.8757960730892855,0.7071958775535243,0.8167386968085106,0.1269997400604207,0.3721609604499843,0.789891645784068,0.7887221191353329,0.8682869442809278,0.905007522699943,0.7581743451322005,0.8362699468085106,0.2600313201792413,0.4595231034989764
ablation,wavkan_contrastive_s42,0.1,2,13290,0.7529382698619984,0.7433985326087547,0.8300371044982229,0.8742295074744226,0.7082387583583829,0.8160738031914894,0.1264870809096497,0.3723875882489844,0.7911622489676349,0.7899572630241174,0.868211962240112,0.9047886982499594,0.7459665051223852,0.8507313829787234,0.2606388743841816,0.4587376615279214
ablation,wavkan_contrastive_s42,0.25,0,33225,0.772067906681255,0.7669342679801605,0.8454924905484849,0.8863313204363114,0.7466413103490583,0.8046875,0.0991070277401144,0.3379228728115936,0.7930328592101084,0.7917831765537954,0.8710052695093109,0.9079839548069606,0.7491564934666585,0.852310505319149,0.2630334660037153,0.4590404531732487
ablation,wavkan_contrastive_s42,0.25,1,33225,0.7697737620442593,0.7637176736331773,0.8444706158299257,0.88596793238976,0.7428992086375069,0.8070146276595744,0.1020569597728101,0.3411412535758762,0.7920093177566795,0.790729161143608,0.8697500487830663,0.9064599674598068,0.7544322434206491,0.8434175531914894,0.2623210889988778,0.4596249787941595
ablation,wavkan_contrastive_s42,0.25,2,33225,0.771079659760703,0.7654513369244739,0.8459686607955132,0.8871162295747047,0.7179927611802956,0.8367686170212766,0.1029121768361964,0.3398784366122184,0.7934210990717537,0.7920242418297101,0.8700746387034733,0.9074351691851604,0.7483589963805901,0.8517287234042553,0.2629090532848639,0.4584780485756884
ablation,wavkan_contrastive_s42,0.5,0,66450,0.7825150884128048,0.7783782010604643,0.8555065711524681,0.8952134828711125,0.7494018771854487,0.8222240691489362,0.0825651009215542,0.3193285375876019,0.7948328803868281,0.7935929305489962,0.8710851359750478,0.9079975263894984,0.753880130053371,0.8496509308510638,0.2649047326311746,0.459111129106624
ablation,wavkan_contrastive_s42,0.5,1,66450,0.781244485229238,0.7768432685846136,0.8546761016489003,0.8946826818091131,0.7421630574811361,0.8287898936170213,0.0808937326254576,0.3197891363980499,0.793879927999153,0.7925776517678038,0.8706560790145363,0.9074392575302636,0.761487025335869,0.840093085106383,0.2641868255136214,0.4594865703467861
ablation,wavkan_contrastive_s42,0.5,2,66450,0.7814562524264992,0.7772377040622631,0.8544746981486582,0.8943465924067314,0.7532666707563953,0.8179853723404256,0.0802440810200502,0.31975272160839,0.7940916951964141,0.7927555285312506,0.8709818288583979,0.9078271386047084,0.7646770136801423,0.8372672872340425,0.2640074296911104,0.4589269582141563
ablation,wavkan_contrastive_s42,1.0,0,132900,0.7848798221155543,0.7810483805809396,0.858367217714094,0.898453106602692,0.7440647813017607,0.836436170212766,0.0576400682873764,0.3083223551974284,0.7952917093142272,0.7940006707049361,0.8713821273650815,0.9080280990613931,0.7616710631249617,0.8420046542553191,0.2653861857446926,0.4591228340308653
ablation,wavkan_contrastive_s42,1.0,1,132900,0.7848798221155543,0.7810483805809396,0.858367217714094,0.898453106602692,0.7440647813017607,0.836436170212766,0.0576400682873764,0.3083223551974284,0.7952917093142272,0.7940006707049361,0.8713821273650815,0.9080280990613931,0.7616710631249617,0.8420046542553191,0.2653861857446926,0.4591228340308653
ablation,wavkan_contrastive_s42,1.0,2,132900,0.7848798221155543,0.7810483805809396,0.858367217714094,0.898453106602692,0.7440647813017607,0.836436170212766,0.0576400682873764,0.3083223551974284,0.7952917093142272,0.7940006707049361,0.8713821273650815,0.9080280990613931,0.7616710631249617,0.8420046542553191,0.2653861857446926,0.4591228340308653
ablation,resnet1d_hybrid_s123,0.01,0,1329,0.8105036529841527,0.8072914478828376,0.8898316225541574,0.9266146664709988,0.7790319612293725,0.8498171542553191,0.0347364578984572,0.2676571962488038,0.8085977482088025,0.8064971893234434,0.8856512252829745,0.9186754131204128,0.8005030366235201,0.8231382978723404,0.2563845222716987,0.4286421238947825
ablation,resnet1d_hybrid_s123,0.01,1,1329,0.8088095154060636,0.8061705090857512,0.8940976731619389,0.93082051036268,0.7404453714496043,0.8917885638297872,0.031938302203798,0.2617179950989715,0.809197755267709,0.8072043359815666,0.8880270518826674,0.9205192147710756,0.7505061039200049,0.87890625,0.2606307906362462,0.4329949340241495
ablation,resnet1d_hybrid_s123,0.01,2,1329,0.820103765926658,0.8183954227235956,0.8977222478600713,0.9326842373416002,0.7705048770014109,0.8817320478723404,0.0347178060671154,0.2563397554354365,0.8178096212896623,0.8164109687454042,0.8917377795767326,0.9233984218820938,0.7958407459665051,0.8529753989361702,0.2652938949976542,0.4276823088857805
ablation,resnet1d_hybrid_s123,0.05,0,6645,0.822821444958176,0.820753834812453,0.904442941228968,0.9375929423938127,0.7652904729771179,0.8895445478723404,0.0113680142519298,0.2451853384643453,0.8255744185225709,0.8238751503433022,0.9023462967330356,0.9332945361437548,0.8005030366235201,0.8604554521276596,0.2838418638128263,0.4395200732532532
ablation,resnet1d_hybrid_s123,0.05,1,6645,0.8219743761691314,0.8201430299324248,0.9027974355769846,0.9354143629987418,0.785718667566407,0.8680186170212766,0.0130813224367183,0.2484343464928971,0.8213743691102249,0.8199997280287477,0.8999518578231396,0.9294872485462506,0.7770075455493528,0.8780751329787234,0.2787690711854626,0.4388861954360881
ablation,resnet1d_hybrid_s123,0.05,2,6645,0.827021494370522,0.8249907988171845,0.9034076317925934,0.937316999584668,0.7916078768173732,0.8702626329787234,0.0208006818413019,0.2464760630072038,0.8257508911869551,0.824182518940318,0.900515585720658,0.9327075763678072,0.8063922458744862,0.8551363031914894,0.281102236141236,0.436160213871991
ablation,resnet1d_hybrid_s123,0.1,0,13290,0.8253273567924329,0.8232767727700973,0.9056467684236836,0.9383079187732364,0.8100730016563401,0.8464926861702128,0.0096627633908237,0.2439364515640653,0.8270920834362757,0.8254932379044211,0.9036621062521292,0.9347458248914252,0.8012391877798908,0.8622007978723404,0.2851273483057006,0.4391689369578143
ablation,resnet1d_hybrid_s123,0.1,1,13290,0.8232802738855751,0.8213699605314069,0.9045883573909446,0.9372072121872816,0.7779277344948162,0.8780751329787234,0.0123449412178906,0.2451143023790702,0.8232449793526982,0.8217981116975276,0.9020209751686036,0.9330534100798936,0.7686031531807864,0.8892121010638298,0.2809987199937328,0.4390640148425923
ablation,resnet1d_hybrid_s123,0.1,2,13290,0.8261744255814775,0.8242167772624994,0.904105569207019,0.9372469526138024,0.8000736151156371,0.8600398936170213,0.0127339877962868,0.2453694103004269,0.8259273638513395,0.8245382332900196,0.9018762931999342,0.933696863133708,0.7925894116925342,0.8709275265957447,0.2834409349327372,0.4389263548275717
ablation,resnet1d_hybrid_s123,0.25,0,33225,0.8252567677266791,0.8233573785413643,0.906628619409852,0.9384098129340334,0.7779890804245139,0.8826462765957447,0.0132281228220061,0.2430830323362051,0.8284685702184732,0.8269765956315602,0.9044380542547644,0.9349999823746722,0.7997668854671492,0.867935505319149,0.2869565341058228,0.439717484161458
ablation,resnet1d_hybrid_s123,0.25,1,33225,0.8263508982458617,0.8244412546727135,0.9082890332648303,0.9394875129420924,0.8063922458744862,0.8533909574468085,0.0087847432574295,0.2407034133880385,0.8254332403910635,0.82399750544331,0.9051293864787044,0.9358916138169552,0.796699588982271,0.8649434840425532,0.2840507967081827,0.4397741365956405
ablation,resnet1d_hybrid_s123,0.25,2,33225,0.8252567677266791,0.8232727766862354,0.905680724864158,0.9379683158834426,0.8127108766333354,0.8444148936170213,0.0123173811004784,0.2441480338546016,0.8268097271732608,0.8252882696098546,0.9033207598990468,0.9347976657249408,0.8026501441629348,0.8614527925531915,0.2847185701728205,0.4391769147018714
ablation,resnet1d_hybrid_s123,0.5,0,66450,0.8252214731938022,0.8233542378082144,0.9081944599894016,0.9393378165067954,0.777682350776026,0.8851396276595744,0.0100166283605707,0.2410167835486699,0.8269509053047683,0.8255107790583336,0.9053856913229448,0.9360026565310994,0.8020980307956567,0.8638630319148937,0.285523144167913,0.4396981370017999
ablation,resnet1d_hybrid_s123,0.5,1,66450,0.8274450287650443,0.8255304987047261,0.9086926356413976,0.9397496204291976,0.8069443592417643,0.8548869680851063,0.0093385595037188,0.2401027482889205,0.82603324744997,0.8245832149329899,0.9056127584482808,0.9364164471721308,0.7836942518863873,0.8794880319148937,0.2848782411726269,0.4400486701495258
ablation,resnet1d_hybrid_s123,0.5,2,66450,0.8251155895951717,0.823206808949192,0.9074302769246634,0.9387889750284996,0.7900128826452365,0.8698470744680851,0.0116896082782443,0.24226103724296,0.8261744255814775,0.824702793494904,0.904472472115338,0.9355119659689112,0.7896448070670511,0.874501329787234,0.2843276607152344,0.4393211652219215
ablation,resnet1d_hybrid_s123,1.0,0,132900,0.8262097201143543,0.8243011385792944,0.9085079401374672,0.939528417033168,0.7847371326912459,0.8769946808510638,0.0089338198557976,0.2406116633232802,0.8264567818444923,0.8250034768273344,0.9051785799795926,0.9358893425825668,0.7917919146064658,0.8730053191489362,0.2848425812962308,0.4394940138020214
ablation,resnet1d_hybrid_s123,1.0,1,132900,0.8262097201143543,0.8243011385792944,0.9085079401374672,0.939528417033168,0.7847371326912459,0.8769946808510638,0.0089338198557976,0.2406116633232802,0.8264567818444923,0.8250034768273344,0.9051785799795926,0.9358893425825668,0.7917919146064658,0.8730053191489362,0.2848425812962308,0.4394940138020214
ablation,resnet1d_hybrid_s123,1.0,2,132900,0.8262097201143543,0.8243011385792944,0.9085079401374672,0.939528417033168,0.7847371326912459,0.8769946808510638,0.0089338198557976,0.2406116633232802,0.8264567818444923,0.8250034768273344,0.9051785799795926,0.9358893425825668,0.7917919146064658,0.8730053191489362,0.2848425812962308,0.4394940138020214
ablation,wavkan_contrastive_s456,0.01,0,1329,0.5965834892175202,0.4361578492451686,0.7603831962893544,0.8232698076320879,0.6358505613152567,0.769032579787234,0.0999346639880599,0.4537214813417837,0.7449264108989517,0.7433047145405214,0.8221767876097864,0.8596707059252253,0.737684804613214,0.765625,0.2076613437807707,0.4559585280264166
ablation,wavkan_contrastive_s456,0.01,1,1329,0.6121836727490911,0.5108659364153472,0.7321680098189381,0.8102088863824362,0.5454266609410465,0.8246343085106383,0.0657574114096592,0.4529253601912494,0.7610913069565525,0.7597690702106883,0.8382675491371108,0.8746603187038885,0.7197717931415251,0.81640625,0.2246363678245653,0.4550571669016404
ablation,wavkan_contrastive_s456,0.01,2,1329,0.627325027353263,0.5783746326115073,0.7019724439712614,0.787925975033389,0.44659836819827,0.8665226063829787,0.061691050888247,0.4550380145837792,0.7568559630113295,0.7555663284935782,0.8363005687877131,0.8758267718625292,0.7044966566468315,0.824468085106383,0.221601004903512,0.4565899034143595
ablation,wavkan_contrastive_s456,0.05,0,6645,0.7234320403769456,0.7031554923677468,0.8175285001605436,0.8648885621441762,0.6981780258879823,0.804438164893617,0.1292561974153857,0.4012855030731127,0.7865033706278898,0.7849317801281943,0.8642598226091076,0.8990758495398964,0.753880130053371,0.8311170212765957,0.2569594315925373,0.4600614698803797
ablation,wavkan_contrastive_s456,0.05,1,6645,0.7209261285426888,0.7018199410703521,0.8104274589683833,0.8601584832050566,0.6943132323170358,0.7950465425531915,0.125220486234051,0.4018880046009953,0.7860092471676138,0.7847559402674638,0.8652909002368344,0.9000255429933177,0.7814244524875774,0.8074301861702128,0.2559779442452397,0.4595944679860836
ablation,wavkan_contrastive_s456,0.05,2,6645,0.7155613595454065,0.6932199495429499,0.8146688784104095,0.8646604398086472,0.6722286976259125,0.8316988031914894,0.1196592278612479,0.4014484643126062,0.7871033776867963,0.7856500358703451,0.8630366820515515,0.897996818909945,0.7541868597018588,0.831781914893617,0.2558078278452588,0.458163431703537
ablation,wavkan_contrastive_s456,0.1,0,13290,0.7520206120072,0.742423582684972,0.8302194597609858,0.8748824983719268,0.7134531623826759,0.8139960106382979,0.1283695898072321,0.3740344709173763,0.7892563441922846,0.7878705883158237,0.8677829282231413,0.9021622945413708,0.7630820195080057,0.827875664893617,0.2596901538965539,0.4598405493968481
ablation,wavkan_contrastive_s456,0.1,1,13290,0.7496558783044507,0.7397711881562425,0.8292487185471586,0.8744736862728915,0.7080547205692902,0.8174867021276596,0.1260261476922972,0.3743687470152025,0.7899622348498218,0.7886316349738569,0.8679209642128078,0.9013199449521548,0.7767621618305626,0.817154255319149,0.2602116143128308,0.459665376246525
ablation,wavkan_contrastive_s456,0.1,2,13290,0.7500794126989729,0.7409603311925632,0.8287772746695476,0.8741468275480163,0.7178700693209006,0.8118351063829787,0.127170586359715,0.3750756373668256,0.7914446052306497,0.790051450466891,0.8656968989387807,0.8999034021536639,0.7649223973989325,0.8312001329787234,0.2611431031155602,0.4591940156419291
ablation,wavkan_contrastive_s456,0.25,0,33225,0.7733738043976988,0.7685892617067431,0.8456600752694979,0.886923248375727,0.7272559965646279,0.8299534574468085,0.1095138041780519,0.3420983263294823,0.7932446264073695,0.7918743174569334,0.8703597555364702,0.9047645157828486,0.7778663885651187,0.8214760638297872,0.2636246624790799,0.4595432864558819
ablation,wavkan_contrastive_s456,0.25,1,33225,0.7707267144319345,0.7655879496306632,0.8441558559421365,0.885786538943007,0.7329611680265015,0.8202293882978723,0.105719288537208,0.3423942056570778,0.7924681466840786,0.7911357050667063,0.8693331569977758,0.9028971446847808,0.7623458683516349,0.8369348404255319,0.2632083810654081,0.4601655083416613
ablation,wavkan_contrastive_s456,0.25,2,33225,0.7712561324250874,0.7662063932207541,0.8441158118154872,0.8857532131841288,0.7237592785718667,0.8289561170212766,0.1068126870373752,0.3427237128925847,0.7933505100060001,0.7918670423454814,0.8685306046848711,0.9032320717117844,0.772467946751733,0.8258809840425532,0.2636856490113982,0.4596719288834883
ablation,wavkan_contrastive_s456,0.5,0,66450,0.779020929657996,0.7750077867982164,0.8508122054253296,0.8911577371243535,0.7230844733451935,0.8396775265957447,0.0846030075588749,0.3250743243483512,0.7935622772032612,0.7922684959896162,0.871402605749941,0.9055745903297516,0.7817925280657628,0.820811170212766,0.2642890409544186,0.459903010597053
ablation,wavkan_contrastive_s456,0.5,1,66450,0.7801503547100554,0.7760886559947251,0.8519690595440561,0.8920144424227312,0.720201214649408,0.8454953457446809,0.0858857267416781,0.3242733509410564,0.7933152154731232,0.79196211603619,0.8705019060677976,0.9046897954506968,0.7753512054475186,0.8255485372340425,0.2642066968316942,0.4602065333976656
ablation,wavkan_contrastive_s456,0.5,2,66450,0.7776444428757986,0.7737163289739303,0.8492035929870507,0.8900042515935775,0.7439420894423655,0.8149102393617021,0.0829601328040485,0.3262283494547339,0.7935269826703844,0.7921296304657194,0.8701180504320647,0.9044453285404552,0.7632047113674008,0.8363530585106383,0.2642562178298269,0.4600206946279679
ablation,wavkan_contrastive_s456,1.0,0,132900,0.7845268767867857,0.7809470595401256,0.8569052654875631,0.8959864573753047,0.7560885835224833,0.8170711436170213,0.0637120432185694,0.3115202954168908,0.7940916951964141,0.7927174226657054,0.8710648538849268,0.9050118603204388,0.7761487025335869,0.8264627659574468,0.2647437809895411,0.4598386283143752
ablation,wavkan_contrastive_s456,1.0,1,132900,0.7845268767867857,0.7809470595401256,0.8569052654875631,0.8959864573753047,0.7560885835224833,0.8170711436170213,0.0637120432185694,0.3115202954168908,0.7940916951964141,0.7927174226657054,0.8710648538849268,0.9050118603204388,0.7761487025335869,0.8264627659574468,0.2647437809895411,0.4598386283143752
ablation,wavkan_contrastive_s456,1.0,2,132900,0.7845268767867857,0.7809470595401256,0.8569052654875631,0.8959864573753047,0.7560885835224833,0.8170711436170213,0.0637120432185694,0.3115202954168908,0.7940916951964141,0.7927174226657054,0.8710648538849268,0.9050118603204388,0.7761487025335869,0.8264627659574468,0.2647437809895411,0.4598386283143752
ablation,wavkan_mae_s123,0.01,0,1329,0.6045600536476899,0.4646845269894719,0.7591708137031796,0.8177926345718574,0.6701429360161953,0.745595079787234,0.1045632206311133,0.4520847290317773,0.7667384322168496,0.7645911294437495,0.8391563844593465,0.8722733303589039,0.7479909208024048,0.7921376329787234,0.2305585265448703,0.4545411420650084
ablation,wavkan_mae_s123,0.01,1,1329,0.6215720184943352,0.5417506802817507,0.7309960843431482,0.8049285012889864,0.5808846083062389,0.7917220744680851,0.069599870973225,0.4493934578967576,0.7580912716620195,0.7562882438983203,0.8322427843481734,0.8709181002825384,0.7152321943439053,0.8114195478723404,0.2219419263348227,0.4558682611249299
ablation,wavkan_mae_s123,0.01,2,1329,0.6278897398792928,0.5798789333597629,0.7180663793550716,0.7959067556641799,0.5218084780074842,0.8334441489361702,0.0737133646179931,0.4517002829782056,0.7650442946387604,0.7633118610207015,0.8383767629408913,0.8716935860077927,0.7446782405987362,0.7946309840425532,0.2283221246689727,0.4544832041601075
ablation,wavkan_mae_s123,0.05,0,6645,0.7354674760879539,0.717593334151694,0.8177780188152535,0.8616031746840396,0.7222869762591252,0.7902260638297872,0.1331541389066864,0.3966356019014316,0.7911622489676349,0.7894541108539188,0.8661039377479126,0.9012615041471144,0.7579289614134103,0.8341921542553191,0.2612981478566978,0.4594135953435538
ablation,wavkan_mae_s123,0.05,1,6645,0.7343027565030177,0.7167929678312471,0.814164237778455,0.8598295732972843,0.7016747438807435,0.7997839095744681,0.1324519310201883,0.3980435278720368,0.7880916246073483,0.7863460234788596,0.8652812843439315,0.9016070217702908,0.7857800134961045,0.801030585106383,0.2575956779477269,0.4588651649377584
ablation,wavkan_mae_s123,0.05,2,6645,0.7343380510358946,0.7165912272714876,0.8182515021187187,0.8630391169227357,0.7400159499417214,0.7752659574468085,0.129986146175272,0.3952580489036824,0.7898563512511911,0.7881632357321495,0.8638416255912703,0.8992429557970796,0.7736335194159868,0.8163231382978723,0.2579832288773445,0.4572494001061046
ablation,wavkan_mae_s123,0.1,0,13290,0.7547029965058413,0.744778951907779,0.828352008491843,0.8710577739444705,0.7462118888411754,0.7832446808510638,0.1195538101472951,0.3692769006824048,0.7946564077224438,0.7928151240482937,0.8682477592624196,0.9035063730505524,0.7612416416170787,0.8375166223404256,0.2645341490760037,0.4589341961080702
ablation,wavkan_mae_s123,0.1,1,13290,0.7542794621113189,0.743720645844355,0.8306541735789608,0.8734956788529933,0.7436967057235753,0.788813164893617,0.1213433746986189,0.3695289343313522,0.7932799209402464,0.7916183634845158,0.868713352537111,0.903918354685972,0.7970676645604564,0.7991190159574468,0.2633823810519216,0.4592150239064885
ablation,wavkan_mae_s123,0.1,2,13290,0.7561500723537924,0.746514550247002,0.8286463639239597,0.8714211887248845,0.7473774615054292,0.7834940159574468,0.1229051230556655,0.3702857491634525,0.7956446546429958,0.7940372498530686,0.8678093744779071,0.9016830262969358,0.768235077602601,0.8329454787234043,0.2655869461885773,0.4592262951049531
ablation,wavkan_mae_s123,0.25,0,33225,0.7737267497264674,0.7679615784154875,0.8424319751545721,0.8838013574903186,0.7746764002208454,0.7776761968085106,0.0985126018203011,0.3396869531566967,0.7955740655772421,0.793820430089478,0.8703737128571605,0.9052508843208192,0.7573768480461321,0.8436668882978723,0.2658013409706045,0.4591667251202883
ablation,wavkan_mae_s123,0.25,1,33225,0.7730914481346839,0.7668879085195732,0.8419982708523952,0.8837829597034322,0.7661493159928838,0.785654920212766,0.0989061102024595,0.3405538890237629,0.7962446617019023,0.7944024036780919,0.8703904947826592,0.9053128823116868,0.7755352432366113,0.8251329787234043,0.2666475968534377,0.4594253935986168
ablation,wavkan_mae_s123,0.25,2,33225,0.7719973176155014,0.7659861414160705,0.8412096911558749,0.8834810381734957,0.7570087724679467,0.7936336436170213,0.096683314888196,0.3405964167872647,0.7961387781032718,0.794371034341614,0.8703169683820469,0.9059552234494526,0.7673762345868351,0.8339428191489362,0.266435020397825,0.4592685184062914
ablation,wavkan_mae_s123,0.5,0,66450,0.7807150672360851,0.7759498720012594,0.8494442860263761,0.8903304861425381,0.7424084411999264,0.8248005319148937,0.0774540561979297,0.3234938663731816,0.7959623054388875,0.7942828623937965,0.8718395935277433,0.906634705926862,0.7755352432366113,0.8262134308510638,0.2664740769887554,0.4594187445786049
ablation,wavkan_mae_s123,0.5,1,66450,0.7820209649525288,0.7769913384381167,0.8503477210884465,0.8915010098398297,0.730200601190111,0.8377659574468085,0.0810084529636147,0.3236429125655651,0.7960681890375181,0.7942753031008494,0.8710869765568813,0.9062552180774937,0.7867615483712656,0.8155751329787234,0.2668048574790583,0.4597909007363032
ablation,wavkan_mae_s123,0.5,2,66450,0.7809974234991,0.7762899928323603,0.8493721923224264,0.8905816859537478,0.7416109441138581,0.8263796542553191,0.0776033906195185,0.3235589272175352,0.7960681890375181,0.794340331597988,0.8713923958742578,0.9064153436975492,0.7854119379179192,0.8164893617021277,0.2665218323447925,0.4593703925326219
ablation,wavkan_mae_s123,1.0,0,132900,0.7863974870292592,0.78201132345548,0.855102713847669,0.8955033382539404,0.7514876387951659,0.8256316489361702,0.0584700561302461,0.3114733121073961,0.7961387781032718,0.7944007699237345,0.8717920417646678,0.9067795887381064,0.7884792344027973,0.8144115691489362,0.2666679792445661,0.4594408745994714
ablation,wavkan_mae_s123,1.0,1,132900,0.7863974870292592,0.78201132345548,0.855102713847669,0.8955033382539404,0.7514876387951659,0.8256316489361702,0.0584700561302461,0.3114733121073961,0.7961387781032718,0.7944007699237345,0.8717920417646678,0.9067795887381064,0.7884792344027973,0.8144115691489362,0.2666679792445661,0.4594408745994714
ablation,wavkan_mae_s123,1.0,2,132900,0.7863974870292592,0.78201132345548,0.855102713847669,0.8955033382539404,0.7514876387951659,0.8256316489361702,0.0584700561302461,0.3114733121073961,0.7961387781032718,0.7944007699237345,0.8717920417646678,0.9067795887381064,0.7884792344027973,0.8144115691489362,0.2666679792445661,0.4594408745994714
ablation,wavkan_mae_s42,0.01,0,1329,0.5943246391134014,0.4450952898561096,0.7498438564580296,0.8194107745034293,0.5895343843935955,0.7978723404255319,0.1171387809520229,0.455419073246241,0.7494088165743127,0.7477913180203157,0.8259568353886395,0.8625040693870424,0.7340653947610576,0.7759308510638298,0.2164089788842657,0.4601488916634856
ablation,wavkan_mae_s42,0.01,1,1329,0.6106660078353863,0.5110237005921708,0.7282887873100724,0.8026502184805832,0.5540764370284031,0.793218085106383,0.0782322112927596,0.4532309584758569,0.7585853951222955,0.7570764902178893,0.8363915909128732,0.8732821943400043,0.7481749585914974,0.7829122340425532,0.2229079968816175,0.4558873019887628
ablation,wavkan_mae_s42,0.01,2,1329,0.6304309462464265,0.5824777070174398,0.7051286594233874,0.7840074378768624,0.5722961781485798,0.7310505319148937,0.066127275936031,0.4555012349354821,0.762679560936011,0.7614465051706371,0.8371070954317512,0.8743202495868259,0.7414882522544629,0.7987034574468085,0.2242901479238318,0.4531679402555562
